task,trial,rotation_angle_deg,15,21,23,17,13,19,31,29,27,35,11,05,9,25,7,p01
rotated_training_15_2,12,-15,12.56,13.15,15.33,20.36,15.72,17.75,16.50,13.64,2.11,10.17,14.04,22.12,5.73,7.83,6.48,11.24
rotated_training_15_2,13,-15,10.09,26.83,11.31,16.12,16.16,10.97,9.73,3.95,11.39,12.23,12.47,11.23,6.38,14.58,14.19,8.13
rotated_training_15_2,14,-15,9.63,1.23,7.06,10.01,17.44,19.09,18.18,4.07,4.00,11.23,14.74,7.82,17.61,9.92,18.78,13.44
rotated_training_15_2,15,-15,9.15,11.53,23.98,16.36,19.61,14.50,19.38,15.51,16.15,14.63,13.43,14.17,10.45,16.34,13.74,12.08
rotated_training_15_2,16,-15,15.97,17.53,14.33,9.33,18.90,11.67,12.62,nan,15.59,14.19,13.11,9.22,6.63,18.69,14.32,13.34
rotated_training_15_2,17,-15,13.78,17.83,7.87,16.12,19.36,18.30,16.65,22.43,13.47,13.63,12.12,12.95,12.07,13.57,6.78,8.41
rotated_training_15_2,18,-15,4.93,9.23,16.25,11.64,12.14,19.21,14.70,11.42,7.78,17.35,9.40,16.59,12.89,11.71,16.20,12.18
rotated_training_15_2,19,-15,16.50,17.00,10.75,10.14,14.94,15.98,11.31,9.75,10.18,12.69,4.42,15.45,12.14,14.08,16.23,19.39
rotated_training_15_2,20,-15,15.09,10.73,17.43,1.46,14.33,16.41,13.02,16.95,13.46,21.22,7.07,14.36,6.89,15.13,15.58,15.42
rotated_training_15_2,21,-15,2.07,13.94,4.58,15.57,8.39,16.49,26.84,13.61,12.41,16.00,6.25,13.97,21.04,18.94,15.26,10.09
no-cursor_15_include_2,1,-15,9.94,4.90,9.78,8.25,19.64,5.69,8.77,-0.57,-0.57,14.22,5.19,5.12,13.57,13.90,16.85,14.87
no-cursor_15_include_2,2,-15,5.65,13.10,18.07,11.23,17.03,5.46,19.98,-2.14,26.10,9.73,7.55,9.41,24.12,42.74,13.69,10.23
no-cursor_15_include_2,3,-15,3.90,6.53,23.20,18.81,30.33,10.71,15.79,10.32,8.91,7.37,5.65,5.45,24.21,23.88,10.13,10.55
no-cursor_15_include_2,4,-15,6.11,10.62,4.76,20.80,23.51,9.66,12.99,26.47,-0.62,5.57,11.24,11.76,13.34,12.18,17.74,14.08
no-cursor_15_include_2,5,-15,6.80,20.59,11.52,5.59,24.48,9.96,6.98,-12.83,14.77,9.24,-1.11,16.64,12.42,8.41,8.41,9.98
no-cursor_15_include_2,6,-15,9.26,6.48,8.02,12.44,23.25,9.32,6.91,-17.15,30.83,16.22,-1.40,9.97,10.64,6.99,9.22,13.61
no-cursor_15_include_2,7,-15,10.42,13.78,-12.77,21.61,30.00,9.57,5.30,-12.33,10.20,6.12,13.70,6.62,11.16,19.05,6.12,8.52
no-cursor_15_include_2,8,-15,11.31,14.04,11.83,15.09,32.32,16.23,12.45,15.16,21.64,10.30,17.07,12.86,24.03,14.37,12.33,7.73
no-cursor_15_include_2,9,-15,3.71,8.86,14.50,7.15,23.08,13.11,10.95,-4.31,5.69,4.56,7.52,9.66,4.05,20.56,9.32,6.95
no-cursor_15_exclude_2,1,-15,15.33,14.85,21.72,8.19,4.09,10.95,2.60,5.83,-0.19,16.46,13.74,8.58,23.20,20.27,0.50,11.81
no-cursor_15_exclude_2,2,-15,7.84,6.61,22.80,10.45,8.70,5.01,12.53,8.54,12.62,5.66,5.26,13.04,-4.72,21.67,7.77,4.64
no-cursor_15_exclude_2,3,-15,6.59,9.55,25.97,14.33,15.78,0.00,21.01,1.64,29.35,5.27,4.17,12.84,-3.49,22.18,15.15,4.03
no-cursor_15_exclude_2,4,-15,6.44,14.63,15.48,16.26,16.70,12.30,22.92,12.18,-306.87,11.84,5.43,18.82,1.77,15.39,5.19,3.41
no-cursor_15_exclude_2,5,-15,15.02,-5.12,9.42,6.34,16.06,7.28,12.61,2.11,-2.10,13.67,12.75,16.80,-1.57,12.53,9.50,-0.21
no-cursor_15_exclude_2,6,-15,8.70,5.59,16.78,13.16,9.63,12.32,0.40,11.73,16.75,8.13,-9.03,9.17,26.57,20.73,11.31,6.46
no-cursor_15_exclude_2,7,-15,7.66,20.41,27.23,14.04,10.18,8.01,10.13,3.69,9.75,-1.58,-8.35,0.77,19.43,-1.74,9.42,4.58
no-cursor_15_exclude_2,8,-15,6.82,11.98,28.09,17.14,15.57,12.46,12.30,2.95,31.91,7.59,21.44,10.64,2.08,11.64,5.00,6.05
no-cursor_15_exclude_2,9,-15,13.02,4.75,13.88,16.24,13.34,22.04,14.09,2.92,7.90,7.35,2.52,9.03,2.37,19.13,9.46,8.01
rotated_training_30,1,-30,24.47,13.99,13.90,20.03,11.02,19.88,6.99,9.38,2.34,9.11,9.92,2.03,13.46,15.35,15.45,7.83
rotated_training_30,2,-30,4.83,13.45,11.48,16.72,16.02,21.72,4.86,5.17,20.72,14.14,13.78,19.44,5.83,15.79,12.72,8.76
rotated_training_30,3,-30,16.89,29.67,20.93,15.37,26.30,23.81,12.59,17.39,7.09,32.66,16.00,17.28,22.50,21.84,14.47,7.19
rotated_training_30,4,-30,17.50,29.02,18.19,18.17,22.73,22.92,17.19,17.57,6.92,12.79,13.06,12.45,16.48,28.19,17.71,12.99
rotated_training_30,5,-30,19.06,22.86,21.02,22.53,35.76,25.71,25.70,13.09,14.83,21.25,15.45,22.46,21.33,17.57,12.80,13.43
rotated_training_30,6,-30,10.82,23.20,30.96,31.46,25.20,25.51,7.05,15.83,18.07,30.83,17.24,34.82,28.65,18.72,2.31,13.97
rotated_training_30,7,-30,20.98,20.02,19.09,33.17,30.47,28.07,19.69,19.67,32.57,31.83,26.22,-2.01,23.00,22.62,11.56,22.29
rotated_training_30,8,-30,22.95,19.44,33.69,29.08,39.46,26.30,25.44,18.84,11.83,18.43,28.50,33.84,20.96,28.30,25.83,17.75
rotated_training_30,9,-30,23.20,25.29,13.77,nan,32.44,31.48,23.46,17.23,22.92,17.03,19.45,24.78,17.58,13.26,15.87,16.00
rotated_training_30,10,-30,18.79,23.35,20.80,27.30,45.00,31.73,19.29,31.84,21.37,19.22,18.87,21.99,18.53,35.44,18.43,13.48
rotated_training_30,11,-30,22.73,20.58,31.49,19.93,29.97,26.32,12.99,16.23,10.21,36.50,26.27,27.80,20.91,19.60,16.24,17.54
rotated_training_30,12,-30,12.38,27.66,22.96,24.84,35.68,32.80,25.72,24.72,16.39,29.03,20.51,25.75,19.93,22.58,12.59,27.88
rotated_training_30,13,-30,17.35,34.35,28.07,25.27,35.35,26.76,29.82,24.44,22.86,nan,25.29,12.04,17.06,24.48,14.60,19.26
rotated_training_30,14,-30,23.90,28.76,17.63,29.21,30.76,24.03,18.57,30.83,17.09,32.13,25.29,29.74,36.63,24.54,23.04,14.11
rotated_training_30,15,-30,23.31,21.01,29.79,36.50,33.08,27.21,17.22,19.29,27.11,44.09,24.18,30.09,17.82,26.38,14.39,24.75
rotated_training_30,16,-30,21.50,18.05,30.40,28.16,39.77,35.10,33.20,23.73,30.77,19.20,24.30,33.11,28.06,19.35,22.73,25.43
rotated_training_30,17,-30,14.04,28.24,39.68,31.07,42.59,28.18,17.93,18.25,13.82,27.25,15.82,14.08,19.01,19.58,29.10,18.95
rotated_training_30,18,-30,23.42,38.63,19.53,36.11,34.36,31.18,23.42,25.42,14.17,41.57,22.05,20.14,18.25,26.30,19.55,30.43
rotated_training_30,19,-30,20.16,33.45,18.72,24.87,31.18,28.10,34.70,19.73,14.64,23.77,23.68,28.51,16.34,25.64,9.26,26.69
rotated_training_30,20,-30,22.83,28.93,31.45,32.47,25.72,28.16,22.08,19.19,18.94,29.93,18.26,14.23,25.40,29.02,17.66,27.34
rotated_training_30,21,-30,28.27,27.63,14.65,27.09,23.12,37.58,25.26,20.83,22.51,27.48,20.46,27.92,19.38,24.48,21.95,20.60
rotated_training_30,22,-30,18.82,30.23,22.94,33.53,nan,30.09,36.10,20.51,11.31,26.16,-0.30,30.24,24.44,31.04,15.87,31.04
rotated_training_30,23,-30,27.45,30.49,17.51,26.18,42.56,28.58,27.06,20.85,33.45,19.93,25.78,29.10,28.50,25.80,20.70,26.21
rotated_training_30,24,-30,25.91,24.11,38.34,25.95,32.96,29.14,13.51,20.98,23.24,33.91,23.84,26.38,25.40,27.77,17.25,27.81
rotated_training_30,25,-30,27.88,40.93,25.81,31.25,31.59,26.38,29.51,27.34,18.82,25.95,25.14,30.60,31.06,30.15,24.53,24.48
rotated_training_30,26,-30,18.30,28.32,20.47,36.23,37.26,33.51,33.63,15.86,23.65,25.99,31.07,21.80,30.75,19.30,18.95,18.18
rotated_training_30,27,-30,13.30,25.61,23.75,27.20,37.58,28.80,19.67,24.75,14.04,35.04,33.01,29.87,25.80,25.42,28.73,22.75
rotated_training_30,28,-30,27.94,33.69,25.15,31.39,34.65,31.85,31.17,28.15,25.29,19.45,24.24,33.63,24.92,20.88,25.19,26.47
rotated_training_30,29,-30,12.04,39.20,28.86,16.15,31.17,27.79,28.54,20.10,21.69,38.33,28.81,15.75,25.51,nan,22.24,25.41
rotated_training_30,30,-30,22.89,27.17,23.88,21.60,38.36,32.74,26.75,10.58,22.12,28.92,32.14,38.99,25.58,9.33,22.83,24.17
rotated_training_30,31,-30,27.22,29.40,27.59,23.09,32.26,26.19,30.96,32.74,17.17,20.59,33.99,28.33,29.34,25.33,29.05,29.40
rotated_training_30,32,-30,19.96,29.14,26.09,28.17,34.96,27.30,23.47,16.95,22.14,37.14,18.17,34.06,18.09,30.09,22.70,23.82
rotated_training_30,33,-30,3.32,30.74,23.84,19.65,31.85,27.88,25.95,22.38,21.84,12.42,19.89,22.92,26.00,23.16,33.93,22.46
rotated_training_30,34,-30,21.60,27.08,29.98,28.19,38.53,30.23,25.91,28.93,28.59,31.03,26.17,31.74,35.73,26.48,27.84,27.07
rotated_training_30,35,-30,11.15,37.59,26.11,25.60,22.53,29.54,26.74,18.09,21.19,24.78,15.12,26.75,22.67,47.79,16.22,21.29
rotated_training_30,36,-30,28.17,28.74,18.78,29.30,31.89,26.70,28.24,24.44,13.93,20.34,45.30,25.92,22.31,31.61,20.03,29.95
rotated_training_30,37,-30,31.39,28.46,23.20,30.55,33.46,24.98,31.57,22.42,24.69,20.14,26.24,nan,21.64,25.30,21.17,21.64
rotated_training_30,38,-30,22.92,26.57,32.21,24.72,22.20,22.65,32.12,26.48,19.54,40.56,33.93,26.20,36.09,30.81,20.41,28.32
rotated_training_30,39,-30,24.91,33.35,18.77,33.69,26.92,30.47,23.96,23.09,16.35,25.23,36.57,29.78,27.60,30.76,27.77,26.13
rotated_training_30,40,-30,20.42,33.46,26.91,29.35,31.69,30.47,26.47,26.57,17.61,20.27,26.84,34.15,29.17,26.75,31.54,29.63
rotated_training_30,41,-30,24.71,28.83,20.62,28.34,40.03,21.91,25.38,27.61,14.53,26.95,33.27,31.62,29.19,29.93,26.82,28.35
rotated_training_30,42,-30,27.96,38.61,28.19,30.38,41.70,22.92,32.17,29.02,24.96,36.87,33.84,26.57,24.64,20.84,25.14,21.95
rotated_training_30,43,-30,26.14,26.39,19.81,29.49,27.10,21.34,32.80,29.38,28.98,24.97,37.67,27.84,23.91,28.53,27.41,24.85
rotated_training_30,44,-30,23.94,25.61,21.21,34.52,31.92,30.32,30.68,23.62,14.62,33.01,33.27,21.58,21.08,23.34,26.13,29.45
rotated_training_30,45,-30,25.77,30.24,24.62,33.96,25.28,26.69,27.39,26.92,18.43,31.26,47.18,28.39,30.96,28.41,25.28,15.18
no-cursor_30_include,1,-30,14.26,29.54,9.43,30.30,18.94,11.23,31.10,-3.89,-1.31,17.76,25.42,20.07,13.48,32.32,14.09,24.91
no-cursor_30_include,2,-30,11.86,20.88,26.70,25.33,38.82,13.74,20.24,5.67,9.76,25.72,24.87,17.37,25.89,16.52,22.24,14.85
no-cursor_30_include,3,-30,24.68,18.59,35.34,18.30,36.71,9.02,22.25,16.25,1.62,-3.73,-6.66,23.94,21.01,19.06,11.11,20.31
no-cursor_30_include,4,-30,23.25,29.84,31.04,32.74,35.27,29.02,24.97,-1.23,35.49,17.88,6.31,38.77,22.13,15.05,12.39,18.71
no-cursor_30_include,5,-30,15.28,22.26,14.96,27.59,38.69,13.78,19.63,4.32,-5.58,22.65,3.14,5.84,18.32,26.95,18.43,13.94
no-cursor_30_include,6,-30,15.80,20.92,40.63,21.27,45.81,16.32,19.39,22.73,14.66,-2.05,25.09,30.69,29.93,23.25,10.93,16.45
no-cursor_30_include,7,-30,21.37,18.43,19.07,18.43,42.52,13.96,18.56,0.81,52.78,21.65,13.43,15.91,20.12,24.58,39.26,18.73
no-cursor_30_include,8,-30,16.56,17.10,43.61,25.95,34.28,18.98,12.46,28.27,5.26,19.10,-3.96,22.80,13.38,12.36,16.03,8.01
no-cursor_30_include,9,-30,13.26,7.63,12.53,21.01,35.14,23.77,11.10,-4.27,28.89,-0.41,8.03,8.86,13.36,19.15,20.56,17.34
no-cursor_30_exclude,1,-30,10.41,18.09,14.37,28.68,19.19,16.34,14.10,8.95,-3.85,6.75,8.87,15.70,31.78,12.99,8.02,6.07
no-cursor_30_exclude,2,-30,17.62,10.30,31.36,12.20,30.89,21.37,11.45,10.19,7.38,10.50,20.46,13.83,3.62,26.69,15.71,21.96
no-cursor_30_exclude,3,-30,13.86,11.50,30.83,21.34,13.88,15.86,15.15,5.95,6.94,28.73,8.50,20.36,12.75,42.18,11.39,10.20
no-cursor_30_exclude,4,-30,7.98,23.81,23.09,26.16,25.87,19.20,20.42,2.74,4.93,12.44,6.46,22.54,18.43,14.14,9.56,8.76
no-cursor_30_exclude,5,-30,17.40,25.51,59.74,24.32,26.82,30.82,15.00,17.93,7.77,16.09,-2.85,13.90,-6.50,20.45,1.93,9.59
no-cursor_30_exclude,6,-30,10.66,16.47,36.41,16.53,21.25,24.27,5.37,14.66,28.79,11.56,16.66,14.04,5.12,24.86,15.67,11.31
no-cursor_30_exclude,7,-30,30.59,4.55,34.26,20.82,18.30,25.76,12.20,11.52,5.47,10.35,-1.07,19.73,-4.68,-1.90,6.16,15.32
no-cursor_30_exclude,8,-30,10.09,14.08,18.43,21.32,18.81,13.93,10.38,22.81,35.29,19.42,5.69,5.13,33.53,15.66,9.96,6.57
no-cursor_30_exclude,9,-30,5.30,18.78,37.92,14.84,27.58,27.68,12.88,7.67,0.00,13.62,9.51,18.25,1.99,30.09,16.76,11.09
rotated_training_30_2,1,-30,nan,7.13,27.70,27.18,26.06,nan,12.15,11.98,19.84,8.48,25.31,32.33,nan,9.14,20.24,14.74
rotated_training_30_2,2,-30,20.52,19.76,14.26,28.66,26.33,29.17,20.89,23.25,nan,29.85,12.67,28.34,29.79,-0.59,14.09,17.18
rotated_training_30_2,3,-30,29.91,17.65,23.25,29.93,33.69,27.61,31.73,20.73,23.16,24.73,20.89,23.51,21.14,27.30,18.30,15.41
rotated_training_30_2,4,-30,23.48,29.05,28.69,29.57,31.12,25.02,23.01,26.27,25.28,21.40,23.25,21.80,25.90,27.19,nan,19.76
rotated_training_30_2,5,-30,28.04,24.99,25.60,38.75,34.98,28.30,21.25,22.73,25.48,20.34,30.48,22.15,23.98,11.86,6.21,24.21
rotated_training_30_2,6,-30,27.75,31.44,23.37,29.91,nan,29.71,24.61,25.46,25.42,41.02,27.77,20.98,24.16,27.95,22.09,nan
rotated_training_30_2,7,-30,23.88,16.88,19.97,30.87,28.58,33.44,34.16,12.57,20.12,25.09,25.41,20.88,29.45,25.92,19.84,24.30
rotated_training_30_2,8,-30,32.36,20.74,21.52,28.21,35.38,26.57,29.00,25.45,23.14,28.41,36.09,34.92,24.75,25.88,23.88,22.55
rotated_training_30_2,9,-30,27.58,24.67,24.04,27.80,36.14,26.38,22.14,37.81,24.19,22.31,27.02,21.94,26.85,30.96,25.68,27.75
rotated_training_30_2,10,-30,29.10,35.47,25.03,31.62,28.44,26.47,26.82,30.96,27.88,20.76,21.45,23.03,23.46,25.28,26.30,23.99
rotated_training_30_2,11,-30,33.10,35.59,25.89,26.03,40.09,26.95,21.84,29.57,22.32,28.33,20.58,30.37,33.15,22.70,19.81,30.16
rotated_training_30_2,12,-30,25.45,32.28,17.50,33.69,22.95,32.04,23.59,29.03,15.26,29.14,35.54,22.36,22.05,-16.74,25.71,12.88
rotated_training_30_2,13,-30,35.43,21.85,25.10,35.47,32.58,34.43,26.03,30.96,20.51,26.02,32.62,24.68,17.27,32.91,17.28,8.30
rotated_training_30_2,14,-30,36.25,40.11,28.33,18.16,29.44,33.35,25.75,25.41,27.71,25.93,23.66,28.91,24.48,19.11,27.63,27.26
rotated_training_30_2,15,-30,20.15,19.08,29.42,28.21,34.91,24.97,29.34,21.69,28.06,26.38,15.97,nan,26.33,25.33,12.28,24.29
rotated_training_30_2,16,-30,27.39,28.72,26.95,36.45,29.61,30.24,22.10,23.44,11.08,23.68,31.48,28.64,28.30,29.96,24.81,24.53
rotated_training_30_2,17,-30,23.84,24.72,27.20,22.45,23.90,27.77,23.34,24.47,18.32,32.63,31.88,25.60,29.09,15.45,15.85,31.96
rotated_training_30_2,18,-30,27.63,11.15,27.28,24.38,18.79,26.75,37.59,30.41,24.11,22.51,41.91,28.91,22.73,1.51,22.51,21.07
rotated_training_30_2,19,-30,26.57,30.24,25.72,35.85,23.63,30.09,28.87,25.19,17.68,21.58,22.75,34.12,26.94,30.56,18.83,37.61
rotated_training_30_2,20,-30,29.46,22.53,26.57,31.74,23.84,29.23,23.79,27.83,20.42,39.26,32.63,29.26,26.25,16.09,19.14,26.68
rotated_training_30_2,21,-30,29.94,23.20,33.97,30.61,16.78,27.90,25.35,23.20,22.93,24.84,nan,19.42,22.98,20.56,8.69,30.04
no-cursor_30_exclude_2,1,-30,5.55,11.73,24.18,31.98,10.70,14.04,17.67,19.55,7.42,4.24,19.46,26.24,37.63,28.08,15.91,18.03
no-cursor_30_exclude_2,2,-30,22.20,22.44,18.19,25.66,26.57,17.61,19.05,9.28,12.26,6.80,29.02,18.71,-3.95,29.48,22.11,19.32
no-cursor_30_exclude_2,3,-30,22.25,22.26,23.72,31.53,24.05,19.49,24.41,17.23,19.36,26.57,16.43,21.98,4.06,18.43,20.76,24.38
no-cursor_30_exclude_2,4,-30,20.98,17.52,30.35,18.97,20.58,19.78,14.52,2.32,9.46,24.51,18.72,15.12,-9.29,10.96,12.33,19.21
no-cursor_30_exclude_2,5,-30,18.00,25.31,29.02,29.67,19.49,24.92,21.26,11.95,28.85,19.72,23.25,31.32,32.34,17.74,8.97,7.36
no-cursor_30_exclude_2,6,-30,25.99,18.70,27.37,31.23,14.04,24.16,15.75,16.99,23.48,18.16,15.39,10.80,7.10,7.67,13.24,19.86
no-cursor_30_exclude_2,7,-30,22.88,22.06,35.92,28.26,10.90,25.33,16.49,8.79,-4.52,9.32,12.85,10.91,-2.67,10.34,11.52,15.73
no-cursor_30_exclude_2,8,-30,-2.36,-2.09,35.88,36.56,17.67,16.48,15.28,5.71,13.89,27.20,23.23,8.30,-1.99,37.64,17.62,17.66
no-cursor_30_exclude_2,9,-30,27.47,21.70,32.18,16.39,18.43,22.53,24.71,11.61,10.89,12.09,19.98,9.50,27.28,20.52,9.81,16.68
no-cursor_30_include_2,1,-30,5.69,11.47,28.78,23.09,18.56,30.82,11.87,-1.38,-0.56,3.17,19.31,17.27,30.96,21.91,16.13,9.41
no-cursor_30_include_2,2,-30,10.94,18.81,10.38,24.31,30.02,11.89,24.84,-14.26,33.97,21.34,10.65,8.50,15.22,11.86,8.00,19.12
no-cursor_30_include_2,3,-30,21.23,12.99,23.55,21.02,38.34,10.90,21.61,26.31,21.40,11.77,14.14,13.19,11.98,28.59,22.13,14.36
no-cursor_30_include_2,4,-30,21.37,13.06,12.08,16.50,26.48,18.43,14.31,-11.93,27.56,4.83,10.83,8.09,25.84,14.09,14.70,11.07
no-cursor_30_include_2,5,-30,2.52,13.15,26.83,29.21,34.00,19.91,19.96,27.58,24.65,11.60,12.15,12.33,27.05,15.72,0.84,13.94
no-cursor_30_include_2,6,-30,15.79,14.63,14.71,28.58,34.96,16.32,16.21,-0.21,0.00,25.27,8.70,10.03,18.90,24.47,29.56,21.10
no-cursor_30_include_2,7,-30,10.74,12.21,18.89,19.35,28.09,14.76,20.96,-10.49,7.76,19.32,18.03,14.12,9.14,11.39,9.14,10.69
no-cursor_30_include_2,8,-30,17.00,9.17,12.49,18.17,33.75,22.43,17.69,23.35,14.99,11.48,-8.80,27.03,17.55,17.88,14.33,17.63
no-cursor_30_include_2,9,-30,3.05,11.59,22.58,23.55,37.09,13.77,17.89,5.12,7.66,12.59,10.57,20.62,8.52,8.76,11.23,19.38
rotated_training_45,1,-45,8.48,19.63,19.96,23.84,11.65,38.14,22.29,19.47,20.46,13.73,-9.08,21.14,14.41,27.66,16.83,10.70
rotated_training_45,2,-45,20.24,26.28,31.18,31.47,56.55,37.04,27.87,nan,35.09,34.87,23.40,-7.82,37.85,37.84,18.17,12.80
rotated_training_45,3,-45,35.64,41.68,22.93,32.21,-313.72,33.99,33.17,26.02,nan,44.14,26.82,20.06,29.05,29.74,31.36,22.13
rotated_training_45,4,-45,17.57,43.30,21.80,34.98,-305.35,43.28,35.77,25.17,45.84,-314.10,27.94,36.48,33.69,26.43,27.77,25.96
rotated_training_45,5,-45,30.96,40.84,38.21,28.98,28.56,44.11,37.37,28.24,24.86,22.69,34.75,27.85,48.67,33.39,27.04,30.61
rotated_training_45,6,-45,35.49,38.56,33.74,36.81,58.78,41.02,35.12,21.73,15.42,30.67,36.09,28.68,38.02,29.41,28.33,27.36
rotated_training_45,7,-45,42.49,37.98,43.79,32.33,52.38,45.00,31.79,13.02,17.34,34.80,44.21,28.36,51.69,32.15,25.51,37.61
rotated_training_45,8,-45,25.71,29.25,41.54,40.40,-310.24,-313.78,40.33,36.83,42.22,15.15,40.11,24.78,38.95,33.85,27.92,40.08
rotated_training_45,9,-45,32.01,38.48,33.27,29.02,44.70,40.56,28.81,30.56,24.28,39.86,34.84,25.51,34.54,22.17,28.63,25.70
rotated_training_45,10,-45,38.75,47.83,54.83,28.90,32.95,-310.81,44.14,35.31,nan,44.14,41.39,17.01,40.39,37.08,33.13,30.38
rotated_training_45,11,-45,26.95,41.72,36.65,36.59,48.21,43.11,29.93,34.05,-9.07,31.62,36.60,36.00,64.69,38.09,28.27,34.33
rotated_training_45,12,-45,32.45,26.09,40.50,35.13,55.30,45.61,32.96,28.30,24.25,37.35,42.11,35.44,32.28,21.10,29.56,30.45
rotated_training_45,13,-45,32.54,41.63,32.60,33.96,19.30,41.67,32.32,35.74,24.10,33.69,44.22,17.28,33.41,38.40,nan,35.12
rotated_training_45,14,-45,31.31,26.75,28.72,39.14,42.81,39.99,31.69,32.20,41.97,39.86,43.89,31.06,20.67,28.73,24.84,36.70
rotated_training_45,15,-45,36.14,38.89,37.33,31.80,-305.49,43.84,nan,28.51,39.34,36.51,39.21,38.04,44.16,30.82,28.67,34.67
rotated_training_45,16,-45,38.05,46.87,28.98,42.85,46.73,38.61,31.04,38.47,26.24,38.03,42.56,32.96,51.18,37.46,27.43,38.46
rotated_training_45,17,-45,35.04,41.42,41.21,45.84,53.13,43.52,30.39,40.12,20.39,36.47,42.31,34.26,38.05,33.94,35.88,39.99
rotated_training_45,18,-45,23.31,36.87,41.94,44.41,-309.05,41.48,40.35,28.81,35.47,-306.72,55.14,34.01,41.13,24.38,40.45,36.27
rotated_training_45,19,-45,33.19,23.62,35.85,40.29,49.71,-312.29,34.36,33.20,23.81,37.46,44.41,31.03,37.51,29.79,37.98,39.23
rotated_training_45,20,-45,34.45,43.00,29.24,42.06,51.29,41.46,32.92,34.11,22.40,-310.24,nan,39.37,48.67,32.88,30.83,38.40
rotated_training_45,21,-45,38.50,nan,20.82,26.40,-313.26,45.42,38.31,34.31,15.74,35.98,44.70,36.75,43.04,40.40,33.10,40.67
rotated_training_45,22,-45,28.94,38.99,40.93,41.74,-305.12,-308.82,39.89,34.70,25.38,41.73,50.74,30.43,56.13,42.05,42.17,43.77
rotated_training_45,23,-45,33.37,45.00,34.72,44.10,51.95,43.96,36.07,39.13,30.63,30.96,45.20,36.91,41.30,31.25,37.58,36.64
rotated_training_45,24,-45,27.99,46.67,35.04,40.28,53.77,35.79,29.34,32.09,25.41,32.04,42.14,35.25,45.21,33.16,36.93,39.78
rotated_training_45,25,-45,37.72,nan,35.36,47.55,45.84,44.69,31.76,31.98,20.88,39.35,24.48,34.20,55.21,27.70,30.42,44.14
rotated_training_45,26,-45,37.15,48.45,40.45,40.05,44.82,-310.81,33.37,36.35,10.01,43.54,42.75,27.66,40.87,38.16,31.73,nan
rotated_training_45,27,-45,30.32,38.28,35.41,nan,-312.52,46.05,39.57,38.08,49.01,-311.97,46.43,39.34,47.69,31.11,31.32,45.29
rotated_training_45,28,-45,39.21,nan,37.50,39.62,46.62,46.04,36.16,32.94,20.56,44.40,70.41,32.50,39.75,nan,24.30,40.14
rotated_training_45,29,-45,26.57,41.74,27.23,33.51,27.83,46.17,41.37,44.72,25.50,36.19,40.83,38.63,33.99,28.74,31.71,36.31
rotated_training_45,30,-45,32.41,50.58,46.89,36.52,42.63,-312.87,37.75,36.18,49.24,43.41,45.87,36.01,59.04,36.00,36.03,37.00
rotated_training_45,31,-45,41.97,44.71,41.86,36.52,50.83,38.50,39.43,36.56,28.38,-309.05,44.75,43.30,40.69,36.71,24.41,44.72
rotated_training_45,32,-45,31.98,46.75,43.90,37.65,35.54,37.48,38.98,33.30,28.76,34.08,46.61,nan,38.19,39.08,25.22,32.56
rotated_training_45,33,-45,37.42,55.53,31.66,39.66,30.15,38.96,41.61,34.62,25.80,37.29,46.25,38.27,32.93,31.79,38.62,40.43
rotated_training_45,34,-45,39.38,39.77,35.94,38.66,45.60,44.40,41.51,38.29,31.53,-309.51,40.02,44.20,34.14,52.16,40.74,39.61
rotated_training_45,35,-45,36.07,50.03,47.12,39.04,47.21,35.24,32.82,37.32,28.78,39.58,40.77,36.27,39.06,35.16,35.36,40.88
rotated_training_45,36,-45,nan,31.77,40.03,38.53,-306.63,41.56,40.65,33.32,41.21,38.88,41.54,35.49,37.92,25.70,35.67,42.03
rotated_training_45,37,-45,32.36,32.28,40.95,67.36,44.44,44.02,34.34,34.64,12.15,39.23,47.76,36.75,40.02,32.77,27.14,42.48
rotated_training_45,38,-45,40.60,34.80,32.09,33.24,49.10,41.77,41.35,33.89,43.51,39.88,42.27,43.36,33.23,31.31,30.90,29.62
rotated_training_45,39,-45,21.16,41.54,36.59,38.22,-300.90,39.83,34.35,24.24,36.03,-312.81,40.14,43.67,33.69,27.72,38.58,39.40
rotated_training_45,40,-45,34.40,48.98,34.89,39.49,46.18,43.19,38.76,37.39,51.80,39.04,41.09,37.57,36.95,nan,34.57,nan
rotated_training_45,41,-45,41.55,nan,29.52,39.73,40.64,43.74,17.78,38.22,35.06,-313.58,38.70,41.29,44.62,35.77,42.18,40.89
rotated_training_45,42,-45,32.61,51.25,38.37,39.47,45.64,44.70,34.23,29.85,31.41,39.32,38.05,42.41,36.71,23.84,19.39,45.98
rotated_training_45,43,-45,42.59,37.48,45.30,45.00,35.19,40.49,42.61,37.84,42.50,34.22,35.49,38.21,47.11,28.47,30.12,35.57
rotated_training_45,44,-45,37.54,33.23,52.65,37.52,45.00,42.93,34.75,19.96,32.75,45.00,26.95,35.74,35.36,36.70,31.78,44.40
rotated_training_45,45,-45,46.46,40.33,30.60,40.96,56.63,46.25,35.87,32.56,29.54,44.15,34.79,36.54,29.66,37.90,18.10,36.79
no-cursor_45_exclude,1,-45,27.79,34.10,43.07,41.96,28.56,26.38,24.69,19.44,7.41,16.03,22.04,38.43,31.40,22.74,38.66,32.38
