task,trial,rotation_angle_deg,34,30,28,16,18,36,22,2,4,24,20,32,10,8,26
rotated_training_15_2,20,-15,16.51,9.05,23.15,11.26,15.07,15.12,13.47,10.86,11.31,13.12,27.28,6.04,6.95,5.19,3.84
rotated_training_15_2,21,-15,9.36,12.55,11.96,16.7,11.73,17.74,22.81,11.61,15.4,13.41,11.15,18.43,17.4,7.26,8.97
no-cursor_15_exclude_2,1,-15,12.96,26.01,15.05,5.61,4.34,18.98,6.25,9.7,-1.81,10.99,5.82,0.43,7.79,7.61,5.09
no-cursor_15_exclude_2,2,-15,15.74,5.08,-2.05,2.93,17.34,19.22,4.96,14.68,8.97,9.93,20.89,9.89,15.43,5.37,4.25
no-cursor_15_exclude_2,3,-15,14.78,9.87,8.55,11.23,7.35,16.56,2.6,4.46,1.09,9.24,18.96,-5.69,5.71,6.78,6.11
no-cursor_15_exclude_2,4,-15,14.08,5.6,9.55,17.6,6.2,1.82,2.59,-3.41,-14.83,5.19,1.29,8.13,16.58,-1.27,10.33
no-cursor_15_exclude_2,5,-15,13.97,5.41,9.99,13.11,9.91,4.96,3.14,11.31,11.52,20.08,19.16,17.77,5.74,3.79,15.48
no-cursor_15_exclude_2,6,-15,9.27,10.57,5.96,8.91,13.51,16.96,0.21,14.5,4.75,17.14,23.2,3.01,2.97,-4.38,2.81
no-cursor_15_exclude_2,7,-15,9.87,14.45,-0.19,10.7,17.63,11.64,11.94,6.97,11.88,15.22,19.11,-1.22,-1.4,4.27,6.38
no-cursor_15_exclude_2,8,-15,13.17,7.33,21.09,0.3,9.06,23.36,7.28,-0.9,-4.04,10.78,7.77,5.41,0.84,-8.3,11.93
no-cursor_15_exclude_2,9,-15,19.6,9.06,3.97,9.87,4.94,-6.05,-3.06,12.64,-4.83,13.93,21.91,15.63,21.12,2.26,12
no-cursor_15_include_2,1,-15,9.76,2.02,13.96,0.62,3.44,-4.03,-3.12,-9.49,-7.2,17.75,-14.89,15.45,17.75,11.2,4.01
no-cursor_15_include_2,2,-15,15.83,2.09,-6.57,4.84,2.78,17.26,4.47,2.39,6.91,9.5,30.05,5.6,10.99,-304.05,-27.52
no-cursor_15_include_2,3,-15,7.98,11.76,20.65,12.09,12.67,10.61,13.45,10.69,-4.96,8.05,16.03,0.56,4.23,23.82,9.84
no-cursor_15_include_2,4,-15,9.65,5.51,1.52,13.51,16.18,12.04,3.34,-0.26,2.95,8.5,32.86,-0.17,6.2,-6.12,32.3
no-cursor_15_include_2,5,-15,12.59,0.87,11.31,6.04,11.14,-1.68,-7.66,14.13,7.75,3.74,-0.4,9.99,4.38,4.5,34.04
no-cursor_15_include_2,6,-15,15.55,13.94,22.67,15.47,8.85,6.66,5.19,5.23,-10.8,6.3,-311.77,12.32,15.08,33.02,-2.08
no-cursor_15_include_2,7,-15,12.97,8.13,-106.29,14.57,13.31,6.52,0.61,7.07,5.61,10.12,34.36,11.46,5.63,9.17,-3.47
no-cursor_15_include_2,8,-15,20.56,7.26,5.79,10.3,17.52,13.76,1.79,-0.98,-9.8,8.17,-13.8,4.72,5.22,22.31,17.5
no-cursor_15_include_2,9,-15,6.52,11.78,1.81,12.91,2.31,-2.47,9.63,2.75,0,12.62,22.78,8.81,2.26,17.72,-5.35
rotated_training_30,1,-30,10.67,12.99,15.52,7.13,nan,11.14,9.76,7.94,12.95,16.11,17.28,9.99,8.95,7.22,3.04
rotated_training_30,2,-30,11.83,21.25,20.7,11.26,26.08,18.57,1.55,18.31,6.3,12.66,25.49,8.82,19.17,14.91,8.86
rotated_training_30,3,-30,26.38,19.22,10.66,29.02,20.91,21.56,16.84,9.04,15.74,20.75,2.56,9.82,34.05,12.64,15.11
rotated_training_30,4,-30,23.47,17.54,23.16,27.36,21.43,17.95,18.34,20.14,7.57,27.31,15.98,18.19,26.29,18.53,9.91
rotated_training_30,5,-30,13.94,14.8,27.37,12.93,19.96,20.06,19.2,25.9,20.76,24.55,24.42,15.79,15.11,34.1,13.32
rotated_training_30,6,-30,17.75,20.02,13.83,15.47,28.64,29.18,9.22,21.91,20.22,19.09,31.55,21.19,28.17,20.81,33.99
rotated_training_30,7,-30,22.1,29.32,20.1,20.56,31.86,29.41,15.98,21.04,10.84,24.99,36.15,23.12,29.05,4.31,22.51
rotated_training_30,8,-30,26.06,21.02,26.05,27.52,15.73,18.94,12.12,23.51,18.71,30.14,25.07,15.19,26.31,28.24,17.42
rotated_training_30,9,-30,22,24.99,22.99,17.12,22.2,18.08,17.39,18.43,16.84,26.18,6.39,30.84,15.11,7.73,10.13
rotated_training_30,10,-30,23.92,17.34,29.82,15.35,30.53,25.58,14.46,24.11,14.29,19.91,27.46,25.48,26.69,17.31,10.46
rotated_training_30,11,-30,21.62,27.46,25.8,13.94,17.15,19.97,29.8,24.58,22.9,25.45,14.85,22.17,18.71,6.31,20.67
rotated_training_30,12,-30,20.81,19.81,22.98,26.29,19.89,28.94,13.89,19.39,25.02,29.17,38.95,22.37,25.25,17.61,23.03
rotated_training_30,13,-30,28.75,22.26,21.1,28.68,23.73,28.5,14.35,28.27,31.46,24.48,32.79,23.23,18.81,27.92,17.29
rotated_training_30,14,-30,29.67,21.12,18.43,28.54,24.51,16.7,3.98,25.68,25.2,25.04,9.77,31.22,27.52,12.23,24.26
rotated_training_30,15,-30,28.04,20.16,29.74,38.03,22.1,24.87,10.66,24.75,17.58,22.94,36.78,20.32,33.87,6.07,39.43
rotated_training_30,16,-30,27.92,20.61,34.14,13.56,32.77,28.3,11.78,23.05,28.34,26.44,38.72,28.53,24.55,19.24,9.84
rotated_training_30,17,-30,25.35,25.23,26.31,23.76,23.93,29.95,17.89,27.65,16.32,24.41,30.54,16.39,27.38,13.95,36.38
rotated_training_30,18,-30,31.78,26.04,21.67,26.66,20.51,21.32,19.78,21.04,25.72,26.48,27.88,37.27,31.03,26.16,27.88
rotated_training_30,19,-30,24.48,20.34,24.04,28.94,32.41,20.85,18.7,24,23.31,24.34,21.39,22.04,24.44,17.54,20
rotated_training_30,20,-30,20.68,16.41,29.42,27.32,25.69,31.01,7.95,19.09,22.17,29.27,31.01,18.84,17.24,22.11,24.47
rotated_training_30,21,-30,32.11,17.27,33.58,24.7,28.36,19.15,16.95,24.35,19.98,22.98,nan,36.09,27.39,18.91,27.09
rotated_training_30,22,-30,27.02,21.67,30.96,30.68,27.14,24.99,20.33,30.52,23.98,24.38,38.66,36.3,19.07,nan,29.03
rotated_training_30,23,-30,26.18,14.94,24.44,30.61,30.63,24.99,17.41,21.64,26.92,26.2,30.03,20.26,26.97,14.61,21.61
rotated_training_30,24,-30,26.83,23.2,25.23,25.46,33.61,35.17,14.14,29.97,19.42,24.22,35.92,22.15,29.43,23.11,18.68
rotated_training_30,25,-30,29.21,19.19,22.72,20.56,26.18,32.17,19.1,26.81,26.57,33.3,34.27,27.4,22.79,21.39,22.62
rotated_training_30,26,-30,27.29,27.75,33.8,28.25,32.79,22.42,20.46,25.92,28.22,24.38,38.47,38.11,20.52,17.48,21.07
rotated_training_30,27,-30,28.33,28.13,32.84,28.39,25.42,31.16,8.54,28.77,36.07,32.67,29.57,24.19,32.03,14.95,20.39
rotated_training_30,28,-30,22.11,18.96,31.91,23.78,33.69,20.03,18.83,26.47,31.98,33.24,29.64,38.02,27.1,11.08,10.52
rotated_training_30,29,-30,25.17,25.71,26.57,28.86,24.02,13.97,20.42,26.29,29.9,24.99,31.71,19.57,25.22,20.08,25.79
rotated_training_30,30,-30,28.91,19.31,23.41,30.61,34.33,28.85,17.4,25.53,23.98,33.07,22.75,22.2,29.05,26.65,22.78
rotated_training_30,31,-30,32.03,22.58,27.34,24.55,24.66,33.15,22.24,25.61,18.06,24.99,24.03,20.78,34.62,11.98,23.39
rotated_training_30,32,-30,25.53,22.04,21.72,38.09,29.53,31.61,13.12,21.14,24.79,24.24,32.59,44,nan,17,28.19
rotated_training_30,33,-30,25.05,27.24,26.69,30.91,35.45,23.85,22.82,36.63,34.29,19.89,34.96,27.88,26.08,12.3,9.32
rotated_training_30,34,-30,22.76,26.68,25.35,29.87,24.67,24.81,19.6,28.06,25.67,30.55,31.78,18.12,32.33,31.38,28.46
rotated_training_30,35,-30,nan,22.74,23.78,25.09,32.21,33.94,25.84,22.95,18.95,25.95,40.74,40.07,16.12,23.47,25.48
rotated_training_30,36,-30,28.36,18.43,20.68,39.46,14.94,27.25,24.63,7.52,25.39,28.53,28.19,24.78,21.64,29.72,20.06
rotated_training_30,37,-30,20.72,24.16,24.24,36.62,32.63,31.18,25.11,22.82,26.38,21.51,31.74,38.9,25.31,19.24,22.6
rotated_training_30,38,-30,30.28,22.1,28.94,31.44,26.16,32.09,22.36,32.21,33.32,22.45,34.17,21.9,16.53,-0.98,28.16
rotated_training_30,39,-30,20.85,27.58,31.66,36.06,25.99,18.31,10.01,25.68,28.22,25.4,20.8,25.64,19.78,14.84,28.34
rotated_training_30,40,-30,19.4,17.45,30.45,22.99,29.77,nan,18.95,23.58,35.54,30.6,26.38,38.55,21.65,29.09,17.32
rotated_training_30,41,-30,34.16,19.67,17.9,34.82,27.79,20.78,23.99,25.94,29.48,29.74,28.07,24.56,25.51,44.09,14.99
rotated_training_30,42,-30,22.31,17.15,26.69,36.4,22.14,25.05,26.95,27.9,16.99,25.14,29.67,17.84,22.4,46.43,31.04
rotated_training_30,43,-30,29.14,17.07,22.6,34.43,25.02,42.96,19.6,27.58,30.69,26.21,39.91,36.8,18.57,38.26,17.39
rotated_training_30,44,-30,24.78,23.15,30.05,30.07,37.39,26.13,10.61,17.75,27.63,22.54,29.11,17.01,32.18,29.28,29.71
rotated_training_30,45,-30,27.45,23.23,27.53,32.68,31.87,24.29,17.69,24.42,30.12,32.79,22.8,18.92,21.25,20.58,30.21
no-cursor_30_exclude,1,-30,16.24,10.59,-0.42,10.81,12.99,-7.45,25.74,17.9,-12.79,9.51,27,35.25,5.58,-4.56,4.15
no-cursor_30_exclude,2,-30,28.53,25.56,16.67,36.83,14.95,19.42,11.39,17.83,12.19,12.35,19.73,12.69,11.02,27.83,28.4
no-cursor_30_exclude,3,-30,18.52,16.73,29.02,37.26,19.07,34.31,0,26.47,7.25,21.16,22.12,10.52,24.12,20.41,0.56
no-cursor_30_exclude,4,-30,19.49,10.22,18.25,41.39,5.71,27.9,6.81,21.14,6.65,16.72,19.18,13.93,18.56,13.97,9.56
no-cursor_30_exclude,5,-30,13.22,14.72,26.22,32.91,12.81,18.57,11.65,24.95,1.71,20.63,24.13,18.66,15.74,7.54,12.23
no-cursor_30_exclude,6,-30,18.77,22.25,16.86,24,12.88,16.96,7.74,20.37,17.27,18.19,10.84,16.25,7.39,19.24,10.91
no-cursor_30_exclude,7,-30,22.12,13.14,17.57,27.99,20.01,18.34,1.08,9.78,1.69,22.99,14.79,15.03,7.96,9.23,2.53
no-cursor_30_exclude,8,-30,19.95,20.65,25.35,32.6,15.18,5.57,18.3,13.44,8.02,20.29,18.81,3.13,12.46,7.69,12.69
no-cursor_30_exclude,9,-30,14.79,11.47,-2.39,37.41,24.76,21.61,11.14,20.85,17.54,14.7,25.61,13.6,25.53,11.85,13.57
no-cursor_30_include,1,-30,15.72,8.37,38.36,5.73,8.85,11.47,-7.24,0,19.65,4.88,35.64,29.34,0,-10.75,-15.83
no-cursor_30_include,2,-30,12.82,18.61,-10.99,19.39,15.8,8.85,8.76,26.48,-9.02,8.01,-7.43,11.66,15.89,7.16,15.26
no-cursor_30_include,3,-30,17.02,17.76,23.31,12.42,15.26,21.96,12.8,2.6,-0.4,7.67,20.42,13.97,11.31,44.45,13.94
no-cursor_30_include,4,-30,20.3,9.37,15.57,23.36,9.85,24.82,2.73,14.68,-16.48,21.34,19.3,26.02,13.51,-14.23,11.02
no-cursor_30_include,5,-30,15.04,17.61,-6.84,29.85,8.19,8.67,2.97,10.03,7.18,14.59,-314.45,8.66,16.32,-43.28,-2.76
no-cursor_30_include,6,-30,10.12,17.45,27.92,30.52,18.56,29.48,8.13,23.2,11.64,22.71,-1.43,10.69,9.91,41.88,8.48
no-cursor_30_include,7,-30,12.11,16.03,24.52,23.72,11.54,25.23,6.86,18.61,0.56,15.26,-15.22,16.28,3.56,16.03,10.41
no-cursor_30_include,8,-30,21.01,16.48,24.34,24.27,13.31,18.66,7.02,7.55,-3.28,20.11,-311.35,16.39,19.15,32.5,19.25
no-cursor_30_include,9,-30,16.5,15.59,-6.2,30.6,17.67,3.79,4.27,21.45,10.82,20.31,23.66,11.36,13.02,-7.08,-13.84
rotated_training_30_2,1,-30,17.21,7.97,17.48,17.38,22.53,18.7,7.83,13.41,10.92,11.88,23.55,9.43,19.07,5.71,18.57
rotated_training_30_2,2,-30,14.92,21.09,21.41,nan,10.99,17.87,19.78,16.5,6.79,27.88,4.69,19.84,26.02,15.98,22.98
rotated_training_30_2,3,-30,26.43,16.8,32.59,26.02,24.51,17.51,25.66,16.17,30.91,25.99,22.73,28.9,22.62,39.78,20.93
rotated_training_30_2,4,-30,24.68,18.06,28.13,20.14,32.85,42.49,15.46,25.36,33.69,23.3,16.39,39.55,15.08,30.75,18.05
rotated_training_30_2,5,-30,24.29,15.87,15.95,31.04,24.44,9.53,18.31,21.41,15.36,32.31,29.14,27.35,24.88,25.4,29.17
rotated_training_30_2,6,-30,26.08,11.99,31.4,24.48,18.95,12.41,22.82,19.88,25.29,28.27,38.29,19.14,28.1,19.57,23.65
rotated_training_30_2,7,-30,27.7,23.83,30.44,27.2,23.37,47.37,24.73,16.03,27.1,42.09,33.63,21.25,25.6,26.96,16.95
rotated_training_30_2,8,-30,21.59,19.11,35.54,31.89,32.31,17.12,23.96,25.12,24.8,39.95,33.53,25.51,21.65,27,18.83
rotated_training_30_2,9,-30,26.04,23.04,15.4,30.9,23.57,34.42,25.11,25.76,30.09,42.44,25.84,42.69,27.88,25.23,19.24
rotated_training_30_2,10,-30,20.73,23.16,19.92,25.64,33.37,20.21,31.69,24.8,31.91,29.05,27.1,27.83,26.84,32.18,22.69
rotated_training_30_2,11,-30,30.96,18.43,15.59,24.48,28.11,24.41,25.92,24.58,25.91,42.98,43.26,38.05,19.84,20.95,35.15
rotated_training_30_2,12,-30,24.65,23.51,25.8,24.76,17.78,38.37,34.23,20.34,14.81,32.84,36.37,17.31,29.18,22.51,30.64
rotated_training_30_2,13,-30,30.31,22.19,26.47,36.31,22.15,27.84,18.31,26.16,23.48,32.34,21.25,25.03,29.46,23.94,24.66
rotated_training_30_2,14,-30,26.66,23.36,29.44,23.89,22.92,39.34,31.85,27.21,27.4,34.8,32.01,38.98,27.65,27.01,29.21
rotated_training_30_2,15,-30,32.66,23.2,30.4,23.51,25.51,26.97,38.66,27.81,22.24,41.77,38.19,21.21,22.08,23.66,24.09
rotated_training_30_2,16,-30,23.09,22.55,22.7,31.01,27.76,29.71,18.17,27.35,31.23,33.52,38.08,25.84,22.78,26.44,22.6
rotated_training_30_2,17,-30,26.57,21.16,25.64,18.03,27.9,15.89,31.64,29.56,21.1,33.3,33.58,31.66,18.95,32.32,25.09
rotated_training_30_2,18,-30,21.8,13.72,31.16,30.18,31.52,34.11,34.82,21.01,21.29,44.73,33.75,43.11,22.51,23.77,13.02
rotated_training_30_2,19,-30,27.63,22.34,29.17,37.43,28.22,26.02,28.24,24.96,20.32,32.32,26.27,38.52,26.4,23.52,23.93
rotated_training_30_2,20,-30,24.61,19.25,20.52,24.27,31.43,28.77,29.43,22.98,30.41,34.7,20.92,29.03,26.31,28.77,34.08
rotated_training_30_2,21,-30,27.66,12.69,31.37,23.96,33.81,28.83,30.61,29.45,31.52,42.96,29.29,24.81,14.44,19.88,14.85
no-cursor_30_include_2,1,-30,27.34,21.68,-23.9,34.91,13.11,16.33,19.84,16.2,8.37,22.77,10.58,16.43,-4.03,20.14,-15.04
no-cursor_30_include_2,2,-30,22.59,15.33,31.81,2.56,10.42,13.21,21.91,25.61,0.43,38.66,20.08,21.2,18.17,-2.69,17.64
no-cursor_30_include_2,3,-30,10.73,28.94,18.34,38.19,33.14,24.54,17.26,13.04,-16.73,26.94,38.56,14.1,15.91,-13.38,24.65
no-cursor_30_include_2,4,-30,3.5,11.56,-8.86,39.62,14.38,3.17,19.34,13.75,-14.77,34.94,29.52,15.69,10.11,6.08,26.95
no-cursor_30_include_2,5,-30,28.01,13.11,19.55,19.93,22.19,7.9,17.97,11.07,1.03,28.84,3.29,7.46,1.97,11.73,16.39
no-cursor_30_include_2,6,-30,20.08,24.76,31.61,2.51,19.34,27.4,24.04,24.05,1.2,31.52,35.39,25.67,26.19,8.35,24.95
no-cursor_30_include_2,7,-30,18.31,24.41,33.24,3.29,20.22,24.29,12.87,19.2,-1.23,30.11,31.79,56.78,18.3,21.07,2.82
no-cursor_30_include_2,8,-30,22.07,13.59,-14.59,10.3,23.12,14.55,24.05,13.55,12.32,37.95,23.51,11.96,14.7,2.49,14.23
no-cursor_30_include_2,9,-30,24.66,13.25,14.8,34.19,13.73,0.38,17.01,28,7.88,32.05,7.15,-32.64,13.16,-22.68,11.89
no-cursor_30_exclude_2,1,-30,17.47,18.94,-3.3,-11.78,10.9,12.96,0.98,19.65,5.43,9.64,10.99,10.36,25.35,10.49,-3.16
no-cursor_30_exclude_2,2,-30,18.18,13.62,1.09,5.16,14.49,24.88,17.27,22.74,-2.77,14.97,15.67,8.03,6.47,-4.56,14.96
no-cursor_30_exclude_2,3,-30,22.76,15.3,22.15,12.06,19.23,5.83,10.41,16.05,1.55,30.96,22.38,11.99,2.36,-19.52,13.91
no-cursor_30_exclude_2,4,-30,24.53,19.44,19.42,15.6,14.47,17.64,7.4,16.18,10.43,20.73,21.23,9.79,-0.84,9.92,5.13
no-cursor_30_exclude_2,5,-30,20.75,17.49,3.74,10.46,23.42,19.47,8.17,13.1,1.31,23.2,22.08,10.29,0,6.3,10.9
no-cursor_30_exclude_2,6,-30,30.96,16.7,15.67,19.92,11.93,6.86,16.39,20.77,11.46,21.44,12.4,9.66,19.67,-4.79,12.19
no-cursor_30_exclude_2,7,-30,20.98,11.1,14.46,19.8,25.19,16.12,-1.2,23.59,5.47,18.43,6.03,0.16,14.19,0.92,20.88
no-cursor_30_exclude_2,8,-30,15.98,10.18,14.17,35.16,14.77,13.17,9.39,11.63,7.58,25.33,17,8.35,9.08,-5.29,0.52
no-cursor_30_exclude_2,9,-30,15.95,6.39,25.7,11.81,6.64,5.05,6.66,16.61,2.82,19.33,30,12.66,5.61,-19.09,3.71
rotated_training_45,1,-45,nan,15.83,12.84,29.82,15.86,4.27,11.73,16.7,19.47,28.24,16.6,9.46,25.17,22.07,-4.29
rotated_training_45,2,-45,23.92,16.12,20.44,-313.54,29.93,30.12,32.26,31.17,2.55,24.55,27.02,10.38,16.11,19.75,30.65
rotated_training_45,3,-45,32.74,22.64,38.57,26.76,39.97,33.92,34.72,36.21,31.15,23.55,43.92,21.8,32.88,37.04,43.19
rotated_training_45,4,-45,37.59,46.05,41.49,41.56,36.87,32.16,35.15,nan,44.57,39.46,21.32,-33.92,33.52,32.68,39.35
rotated_training_45,5,-45,42.59,25.84,29.21,38.03,-312.36,24.54,25.9,27.17,41.71,37.05,39.31,22.05,44.1,26.57,14.09
rotated_training_45,6,-45,35.01,16.41,nan,30.6,37.3,23.46,52.41,30.01,28.39,-311.84,-313.86,23.35,31.52,34.83,24.54
rotated_training_45,7,-45,40.69,23.69,43.52,31.18,40.06,29.19,36.45,37.18,40.21,39.29,49.62,22.59,38.29,3.08,40.24
rotated_training_45,8,-45,34.85,32.41,nan,41.56,45,39.05,38.93,44.71,33.3,44.7,-308.29,21.18,46.29,36.21,18.17
rotated_training_45,9,-45,37.16,32.56,31.94,28.19,35.89,33.46,31.55,40.76,41.84,43.32,36.18,22.75,nan,30.43,34.49
rotated_training_45,10,-45,37.33,31.61,41.91,-314.09,38.5,33.4,39.97,31.03,37.87,-301.92,36.7,25.29,37.62,30.32,39.62
rotated_training_45,11,-45,40.79,31.63,38.57,38.09,28.11,41.42,32.41,39.64,40.39,44.71,40.96,29.9,34.2,34.6,21.49
rotated_training_45,12,-45,38.87,20.65,31.1,39.17,34.49,39.96,42.01,33.69,42.2,52.36,46.74,28.88,35.77,24.69,38.3
rotated_training_45,13,-45,39.63,28.05,40.89,-308.53,41.94,44.13,39.43,38.15,36.17,44.37,47.56,23.98,42.3,52.74,20.83
rotated_training_45,14,-45,34.83,23.25,39.95,31.33,38.8,29.22,35.02,42.24,nan,28.3,41.13,23.71,36.23,nan,34.64
rotated_training_45,15,-45,36.99,25.65,32.07,46.44,-308.03,33.31,38.59,39.17,32.44,43.01,41.11,28.8,27.88,16.44,31.88
rotated_training_45,16,-45,39.12,30.23,35.64,31.91,42.65,36.56,33.1,39.92,40.52,39.73,44.79,24.5,31.59,23.4,28.47
rotated_training_45,17,-45,33.44,26.57,nan,44.57,20.09,41.67,50.75,41.85,39.09,34.97,34.4,21.25,36.12,60.04,35.04
rotated_training_45,18,-45,37.53,29.56,32.12,46.19,37.09,46.06,33.57,36.95,35.2,34.2,33.45,31.89,41.85,38.63,24.68
rotated_training_45,19,-45,39.6,27.29,34.15,39.94,43.24,36.56,32.37,34.74,42.51,41.9,42.66,17.49,38.27,47.86,26.82
rotated_training_45,20,-45,41,29.14,38.63,44.59,42.97,37.67,41.76,31.37,41.94,36.93,-309.32,39.97,33.58,nan,14.72
rotated_training_45,21,-45,40.21,29.82,38.16,42.66,33.48,46.53,40.53,37.38,39.14,41.57,38.47,29.53,38.57,47.11,22.45
rotated_training_45,22,-45,42.66,24.28,41.04,-314.08,41.09,75.86,34.2,79.62,33.33,38.41,41.72,33.86,39.23,45,32.7
rotated_training_45,23,-45,36.25,21.76,41.66,37.99,44.62,43.62,40.22,38.34,31.47,-314.09,46.68,30.24,39.21,23.7,21.19
rotated_training_45,24,-45,30.91,33.61,44.71,45.21,-309.43,39.6,27.32,33.24,40.3,46.29,-313.89,37.73,34.67,32.85,31.02
rotated_training_45,25,-45,33.16,37.8,48.56,46.48,34.11,40.21,48.2,36.48,39.09,48.73,-314.39,37.35,38.57,44.44,16.23
rotated_training_45,26,-45,34.75,27.41,34.2,33.8,37.64,34.43,40.63,36.09,30.82,-312.92,34.33,30.55,43.89,36.52,41.61
rotated_training_45,27,-45,44.4,34.21,42.88,51.43,51.66,49.57,41.65,28.76,33.53,41.04,36.87,-314.17,37.52,36.37,42.86
rotated_training_45,28,-45,36.44,32.92,45.83,43.5,-311.97,nan,39.89,37.42,39.83,46.09,34.7,30.45,39.4,47.29,nan
rotated_training_45,29,-45,44.81,23.4,41.17,50.12,32.28,62.73,38.13,36.56,34.09,44.81,-311.37,39.73,43.07,39.2,28.35
rotated_training_45,30,-45,26.84,24.84,27.1,43.6,36.53,36.99,45,36.37,56.23,41.65,45.63,35.02,44.39,34.39,42.49
rotated_training_45,31,-45,37.98,27.56,35.1,33.63,35.39,53.93,36.53,43.21,42.14,41.34,43.3,38.8,42.3,40.02,42.11
rotated_training_45,32,-45,44.43,27.9,38.11,57.75,41.02,30.82,38.93,43.35,27.03,39.61,36.28,-311.65,39.63,39.62,22.86
rotated_training_45,33,-45,40.96,27.78,nan,39.51,-309.73,nan,41.63,29.46,46.93,38.76,47.27,34.85,41.24,40.54,40.54
rotated_training_45,34,-45,41.65,30.43,35.35,39.26,43,nan,31.26,40.56,36.33,38.98,-311.72,-310.51,24.37,38.46,40.73
rotated_training_45,35,-45,32.8,30.96,39.68,33.57,34.82,44.42,43.38,42.13,9.02,41.66,46.78,37.53,43.34,58.49,31.32
rotated_training_45,36,-45,38.99,27.01,39.29,48.84,39.61,39.05,44.13,32.72,19.47,41.79,38.14,36.95,34.18,nan,30.56
rotated_training_45,37,-45,37.5,33.47,43.39,49.11,48.49,41.85,38.24,28.98,nan,-309.17,36.79,31.3,43.14,12.71,43.5
rotated_training_45,38,-45,45.58,36.01,32.31,38.02,39.37,59.04,54.43,43.23,33.8,41.53,37.02,-314.2,50.16,42.56,41.87
rotated_training_45,39,-45,39.14,35.4,44.71,43.95,-314.44,25.41,nan,39.39,43.73,40.11,38.66,34.16,34.62,44.09,37.67
rotated_training_45,40,-45,33.91,33.85,25.9,-314.71,36.47,42.34,37.46,38.98,nan,43.26,32.07,36.95,46.22,62.91,28.52
rotated_training_45,41,-45,33.75,35.3,38.25,31.1,49.3,46.8,38.79,43.01,25.37,38.82,38.75,35.09,26.84,66.8,33.57
rotated_training_45,42,-45,39.12,27.43,36.79,35.6,-306.16,43.86,45,40.05,36.48,35.32,42.47,-310.37,34.47,nan,29.88
rotated_training_45,43,-45,44.42,33.85,33.69,38.31,39.76,41.82,41.5,41,45.59,39.02,41.26,32.03,38.6,34.72,31.71
rotated_training_45,44,-45,42.5,27.31,36.1,32.53,38.09,50.44,42.35,nan,41.94,38.96,38.81,38.16,26.18,31.78,39.12
rotated_training_45,45,-45,38.71,33.02,42.1,36.07,36.87,53.39,29.1,35.54,18.05,39.92,45,37.78,41.1,49.21,32.84
no-cursor_45_include,1,-45,23.61,27.22,35.93,63.34,28.11,29.77,28.61,30.48,20.7,14.61,9.8,23.34,-311.33,40.98,13.56
no-cursor_45_include,2,-45,27.03,21.88,41,51.2,24.55,5.92,38.69,28,34.59,32.1,35.78,34.82,17.27,37.92,2.78
no-cursor_45_include,3,-45,30.77,19.41,39.59,42.91,27.96,11.54,37.48,31.74,19.98,41.39,-305.81,24.76,47.39,33.1,26.19
no-cursor_45_include,4,-45,27.72,24.64,35.41,62.28,24.86,25.35,31.78,22.93,11.69,39.81,36.63,23.53,44.8,34.67,26.7
no-cursor_45_include,5,-45,32.31,27.85,35.4,-313.51,23.57,5,36.4,11.39,70.84,28.58,22.11,27.12,-306.15,21.96,16.75
no-cursor_45_include,6,-45,32.35,20.7,28.38,81.75,36.83,24.75,26.57,26.47,53.19,30.86,27.25,30.1,29.72,8.73,26.32
no-cursor_45_include,7,-45,27.2,3.54,43.62,55.34,18.92,35.85,27.02,21.66,36.21,26.17,28.21,-21.54,23.51,19.42,13.18
no-cursor_45_include,8,-45,29.64,21.36,25.35,35.45,15.14,25.75,19.78,29.21,31.23,29.22,43.59,27.76,-293.4,25.17,11.98
no-cursor_45_include,9,-45,28.39,30.96,42.05,87.39,18.56,7.1,40.9,24.52,10.17,32.44,2.34,17.4,51.77,14.13,16.62
no-cursor_45_exclude,1,-45,36.99,16.53,14.48,60.79,9.29,-3.18,13.37,10.9,14.59,25.72,10.16,30.7,16.34,-6.8,22.34
no-cursor_45_exclude,2,-45,35.44,21.96,22.19,34.75,11.99,24.4,10.06,15.9,10.59,26.09,20.32,34.61,1.78,13.37,3.14
no-cursor_45_exclude,3,-45,32.78,14.72,29.67,66.35,23.58,19.52,15.95,27.53,18.31,26.05,24.92,23.37,11.25,0.18,18.67
no-cursor_45_exclude,4,-45,24.06,15.18,13.26,76.91,22.77,21.84,12.84,27.31,12.85,26.44,29.08,21.84,8.08,7.57,12.59
no-cursor_45_exclude,5,-45,26.04,26.2,12.59,58.45,25.63,-2.52,0.87,24.26,28.39,37.41,14.04,35.74,12.5,15.18,26.93
no-cursor_45_exclude,6,-45,26.13,13.63,40.97,40.56,27.09,25.16,23.86,25.95,34.52,23.53,36.43,32.03,27.18,22.34,17.32
no-cursor_45_exclude,7,-45,23.16,13.53,23.96,38.8,31.61,37.98,23.2,12,30.26,26.31,32.77,15.26,16.83,2.27,10.15
no-cursor_45_exclude,8,-45,28.94,17.04,22.02,35.49,29.67,24.78,8.21,26.57,15.04,29.44,24.25,34.28,18.43,17.68,28
no-cursor_45_exclude,9,-45,24.38,20.45,-4.92,91.25,19.88,13.7,11.8,16.8,2.18,23.58,23.36,20.31,6.86,18.84,11.99
