task_num,trial_num,rotation_angle,targetangle_deg,homex_px,homey_px,targetx_px,targety_px,time_s,mousex_px,mousey_px,cursorx_px,cursory_px,ppt,stratuse,exp,angular_dev
11,3,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-13.036,9.709,-13.036,9.709,4_abruptExp,0,abruptExp,-12.4206245073696
11,4,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-3.3818,18.927,-3.3818,18.927,4_abruptExp,0,abruptExp,6.51385479443526
11,5,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-11.564,10.745,-11.564,10.745,4_abruptExp,0,abruptExp,-16.654633273909
11,6,0,45,0,-10.691,21.599,21.599,1.5502e+12,6.2727,7.3636,6.2727,7.3636,4_abruptExp,0,abruptExp,25.8412666974752
11,7,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.7454,7.909,-1.7454,7.909,4_abruptExp,0,abruptExp,5.36086340854749
11,8,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-16.745,13.418,-16.745,13.418,4_abruptExp,0,abruptExp,-10.2179378588706
11,9,0,45,0,-10.691,21.599,21.599,1.5502e+12,8.8363,9.3817,8.8363,9.3817,4_abruptExp,0,abruptExp,21.240194469171
24,1,-60,45,0,-10.691,21.599,21.599,1.5502e+12,16.8,13.745,16.8,13.745,5_abruptExp,0,abruptExp,10.4910789701797
24,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.9091,19.254,-1.9091,19.254,5_abruptExp,0,abruptExp,3.64787230751251
24,4,-60,45,0,-10.691,21.599,21.599,1.5502e+12,18.327,15.654,18.327,15.654,5_abruptExp,0,abruptExp,10.1754471220887
24,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.5273,12.6,-1.5273,12.6,5_abruptExp,0,abruptExp,3.75178127221564
24,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,0.54545,15.873,0.54545,15.873,5_abruptExp,0,abruptExp,-1.17631350229055
24,9,-60,45,0,-10.691,21.599,21.599,1.5502e+12,8.9454,7.309,8.9454,7.309,5_abruptExp,0,abruptExp,18.5741552113782
16,1,-60,45,0,-10.691,21.599,21.599,1.5502e+12,7.0909,7.2,7.0909,7.2,5_abruptExp,0,abruptExp,23.3796488378163
16,2,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-19.8,10.8,-19.8,10.8,5_abruptExp,0,abruptExp,-2.34513700969578
16,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.4727,15.164,-1.4727,15.164,5_abruptExp,0,abruptExp,3.26004320397654
16,4,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-13.2,5.2364,-13.2,5.2364,5_abruptExp,0,abruptExp,-5.34940237087289
16,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.7455,15,-1.7455,15,5_abruptExp,0,abruptExp,3.88682114444856
16,6,-60,45,0,-10.691,21.599,21.599,1.5502e+12,7.5273,6.8727,7.5273,6.8727,5_abruptExp,0,abruptExp,21.8014094863518
16,7,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-14.182,8.5636,-14.182,8.5636,5_abruptExp,0,abruptExp,-8.62644979396474
16,8,-60,45,0,-10.691,21.599,21.599,1.5502e+12,14.018,16.473,14.018,16.473,5_abruptExp,0,abruptExp,17.7039739446456
16,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.3091,13.8,-1.3091,13.8,5_abruptExp,0,abruptExp,3.05967877455059
7,1,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-24.218,19.527,-24.218,19.527,5_abruptExp,0,abruptExp,-6.28981920206954
7,2,0,45,0,-10.691,21.599,21.599,1.5502e+12,18.109,17.4,18.109,17.4,5_abruptExp,0,abruptExp,12.1919508421602
7,3,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,0,10.2,0,10.2,5_abruptExp,0,abruptExp,0
7,4,0,45,0,-10.691,21.599,21.599,1.5502e+12,16.473,13.036,16.473,13.036,5_abruptExp,0,abruptExp,10.2288214768503
7,5,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,0.27272,15.054,0.27272,15.054,5_abruptExp,0,abruptExp,-0.60691864642979
7,6,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-9.1636,6.109,-9.1636,6.109,5_abruptExp,0,abruptExp,-16.3896359139784
7,7,0,45,0,-10.691,21.599,21.599,1.5502e+12,12.273,9.5454,12.273,9.5454,5_abruptExp,0,abruptExp,13.7639679817938
7,8,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,0.6,14.018,0.6,14.018,5_abruptExp,0,abruptExp,-1.39102000240278
7,9,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-11.345,10.636,-11.345,10.636,5_abruptExp,0,abruptExp,-16.9890411443402
11,1,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-10.418,7.7454,-10.418,7.7454,5_abruptExp,0,abruptExp,-15.5301737040652
11,2,0,45,0,-10.691,21.599,21.599,1.5502e+12,9.9272,8.9454,9.9272,8.9454,5_abruptExp,0,abruptExp,18.1810789409366
11,3,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,0.49091,11.618,0.49091,11.618,5_abruptExp,0,abruptExp,-1.26059135478322
11,4,0,45,0,-10.691,21.599,21.599,1.5502e+12,7.6908,7.5272,7.6908,7.5272,5_abruptExp,0,abruptExp,22.1129954302299
11,5,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,1.7454,11.673,1.7454,11.673,5_abruptExp,0,abruptExp,-4.46260730272812
11,6,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-17.4,10.473,-17.4,10.473,5_abruptExp,0,abruptExp,-5.57463870223626
11,7,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-18,9.2181,-18,9.2181,5_abruptExp,0,abruptExp,-2.8829764675817
11,8,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,0.27272,13.691,0.27272,13.691,5_abruptExp,0,abruptExp,-0.640843794142711
11,9,0,45,0,-10.691,21.599,21.599,1.5502e+12,9.9272,7.7454,9.9272,7.7454,5_abruptExp,0,abruptExp,16.6994666241308
22,1,-60,45,0,-10.691,21.599,21.599,1.5502e+12,17.018,15.382,17.018,15.382,6_abruptExp,0,abruptExp,11.8672797435934
22,2,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-0.49091,11.291,-0.49091,11.291,6_abruptExp,0,abruptExp,1.27933748248188
22,3,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-18.382,7.6363,-18.382,7.6363,6_abruptExp,0,abruptExp,0.0853755538726944
22,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.8545,12.6,-1.8545,12.6,6_abruptExp,0,abruptExp,4.55245920118439
22,5,-60,45,0,-10.691,21.599,21.599,1.5502e+12,10.8,12.382,10.8,12.382,6_abruptExp,0,abruptExp,19.9166660290708
22,6,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-12.054,7.7454,-12.054,7.7454,6_abruptExp,0,abruptExp,-11.8227275948146
22,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-2.5091,15.491,-2.5091,15.491,6_abruptExp,0,abruptExp,5.47411013019064
22,8,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-16.091,7.7454,-16.091,7.7454,6_abruptExp,0,abruptExp,-3.88605569178316
22,9,-60,45,0,-10.691,21.599,21.599,1.5502e+12,12.6,15.164,12.6,15.164,6_abruptExp,0,abruptExp,19.0184885209456
18,1,-60,45,0,-10.691,21.599,21.599,1.5502e+12,15.109,13.964,15.109,13.964,6_abruptExp,0,abruptExp,13.4993300163527
18,2,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-0.87272,13.691,-0.87272,13.691,6_abruptExp,0,abruptExp,2.04994810476072
18,3,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-19.473,7.1454,-19.473,7.1454,6_abruptExp,0,abruptExp,2.51170477327688
18,4,-60,45,0,-10.691,21.599,21.599,1.5502e+12,10.473,12.545,10.473,12.545,6_abruptExp,0,abruptExp,20.7378143032865
18,5,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-18.218,12.382,-18.218,12.382,6_abruptExp,0,abruptExp,-6.70605281963736
18,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,0.054545,11.836,0.054545,11.836,6_abruptExp,0,abruptExp,-0.138730953350134
18,7,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-14.509,8.7817,-14.509,8.7817,6_abruptExp,0,abruptExp,-8.31041071982197
18,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.2,18.763,-1.2,18.763,6_abruptExp,0,abruptExp,2.33302545840615
18,9,-60,45,0,-10.691,21.599,21.599,1.5502e+12,16.854,13.8,16.854,13.8,6_abruptExp,0,abruptExp,10.4653725706351
16,1,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-1.7454,0.54545,-1.7454,0.54545,6_abruptExp,1,abruptExp,-36.1705937080045
16,3,-60,45,0,-10.691,21.599,21.599,1.5502e+12,23.618,3.2727,23.618,3.2727,6_abruptExp,1,abruptExp,-14.4070932193346
16,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-15.764,28.8,-15.764,28.8,6_abruptExp,1,abruptExp,21.7608740984299
16,9,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-32.291,-1.5818,-32.291,-1.5818,6_abruptExp,1,abruptExp,29.2463904602889
7,1,0,45,0,-10.691,21.599,21.599,1.5502e+12,11.618,10.364,11.618,10.364,6_abruptExp,0,abruptExp,16.1103969222298
7,2,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-9.3272,8.8363,-9.3272,8.8363,6_abruptExp,0,abruptExp,-19.4685618831852
7,3,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,0.6,15.873,0.6,15.873,6_abruptExp,0,abruptExp,-1.29391745861007
7,4,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-17.618,8.9454,-17.618,8.9454,6_abruptExp,0,abruptExp,-3.10118661826959
7,5,0,45,0,-10.691,21.599,21.599,1.5502e+12,13.964,13.364,13.964,13.364,6_abruptExp,0,abruptExp,14.864705727165
7,6,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-0.98181,18.982,-0.98181,18.982,6_abruptExp,0,abruptExp,1.89509163508137
7,7,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.2545,18,-1.2545,18,6_abruptExp,0,abruptExp,2.50363535289905
7,8,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-13.8,11.182,-13.8,11.182,6_abruptExp,0,abruptExp,-12.7515648865174
7,9,0,45,0,-10.691,21.599,21.599,1.5502e+12,14.291,14.673,14.291,14.673,6_abruptExp,0,abruptExp,15.6015079826736
11,1,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,1.4727,12.873,1.4727,12.873,6_abruptExp,0,abruptExp,-3.57621327321861
11,2,0,45,0,-10.691,21.599,21.599,1.5502e+12,13.145,11.836,13.145,11.836,6_abruptExp,0,abruptExp,14.7354983313088
11,3,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-16.254,10.527,-16.254,10.527,6_abruptExp,0,abruptExp,-7.54616301400507
11,4,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-17.727,12.218,-17.727,12.218,6_abruptExp,0,abruptExp,-7.26727099710376
11,5,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.3091,13.091,-1.3091,13.091,6_abruptExp,0,abruptExp,3.1507142096624
11,6,0,45,0,-10.691,21.599,21.599,1.5502e+12,14.073,9.3817,14.073,9.3817,6_abruptExp,0,abruptExp,9.9656452899655
11,7,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-14.018,11.073,-14.018,11.073,6_abruptExp,0,abruptExp,-12.214773013903
11,8,0,45,0,-10.691,21.599,21.599,1.5502e+12,16.8,15.764,16.8,15.764,6_abruptExp,0,abruptExp,12.5827935110497
11,9,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,0.32727,18.818,0.32727,18.818,6_abruptExp,0,abruptExp,-0.635413637270432
24,1,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-5.4,3.8182,-5.4,3.8182,7_abruptExp,0,abruptExp,-24.5858580701905
24,2,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-5.3454,21.654,-5.3454,21.654,7_abruptExp,0,abruptExp,9.38399917095614
24,3,-60,45,0,-10.691,21.599,21.599,1.5502e+12,4.6363,5.6727,4.6363,5.6727,7_abruptExp,0,abruptExp,29.1810707507555
24,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-2.7818,23.454,-2.7818,23.454,7_abruptExp,0,abruptExp,4.65761202599063
24,5,-60,45,0,-10.691,21.599,21.599,1.5502e+12,4.2545,6.709,4.2545,6.709,7_abruptExp,0,abruptExp,31.2601066880712
24,6,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-8.2363,5.6727,-8.2363,5.6727,7_abruptExp,0,abruptExp,-18.2826311443413
24,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-2.2909,7.6363,-2.2909,7.6363,7_abruptExp,0,abruptExp,7.12497787193662
24,8,-60,45,0,-10.691,21.599,21.599,1.5502e+12,3.6,5.509,3.6,5.509,7_abruptExp,0,abruptExp,32.4711922908485
24,9,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-8.2908,5.8363,-8.2908,5.8363,7_abruptExp,0,abruptExp,-18.3597008137402
16,1,-60,45,0,-10.691,21.599,21.599,1.5502e+12,7.5273,9.6,7.5273,9.6,7_abruptExp,0,abruptExp,24.6467868656217
16,2,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-12.436,4.8,-12.436,4.8,7_abruptExp,0,abruptExp,-6.24289635460178
16,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-4.8,15.382,-4.8,15.382,7_abruptExp,0,abruptExp,10.4312668457275
16,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-3.1636,12,-3.1636,12,7_abruptExp,0,abruptExp,7.93706653739872
16,5,-60,45,0,-10.691,21.599,21.599,1.5502e+12,6.1091,6.7091,6.1091,6.7091,7_abruptExp,0,abruptExp,25.6540459214608
16,6,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-11.182,4.7455,-11.182,4.7455,7_abruptExp,0,abruptExp,-9.08091624405738
16,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.6364,6.4909,-1.6364,6.4909,7_abruptExp,0,abruptExp,5.44042645055225
16,8,-60,45,0,-10.691,21.599,21.599,1.5502e+12,11.345,12.436,11.345,12.436,7_abruptExp,0,abruptExp,18.8696399677274
16,9,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-7.5818,3.6545,-7.5818,3.6545,7_abruptExp,0,abruptExp,-17.1429136992256
22,1,-60,45,0,-10.691,21.599,21.599,1.5502e+12,7.4181,14.345,7.4181,14.345,7_abruptExp,1,abruptExp,28.4955840743455
22,2,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-28.418,12.873,-28.418,12.873,7_abruptExp,1,abruptExp,5.33472308483047
22,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-3.4909,10.8,-3.4909,10.8,7_abruptExp,1,abruptExp,9.22628224896908
22,4,-60,45,0,-10.691,21.599,21.599,1.5502e+12,1.2,3.7636,1.2,3.7636,7_abruptExp,1,abruptExp,40.254269882817
22,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-4.0363,17.018,-4.0363,17.018,7_abruptExp,1,abruptExp,8.28783953054139
22,6,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-8.0727,7.4181,-8.0727,7.4181,7_abruptExp,1,abruptExp,-20.973576101728
22,7,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-6.3818,2.8909,-6.3818,2.8909,7_abruptExp,1,abruptExp,-19.8323255285583
22,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-4.4727,8.8363,-4.4727,8.8363,7_abruptExp,1,abruptExp,12.9009792968829
22,9,-60,45,0,-10.691,21.599,21.599,1.5502e+12,1.6364,3.6,1.6364,3.6,7_abruptExp,1,abruptExp,38.4677606026839
18,1,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-13.2,5.9454,-13.2,5.9454,7_abruptExp,1,abruptExp,-6.57007812465349
18,2,-60,45,0,-10.691,21.599,21.599,1.5502e+12,6.8727,5.8909,6.8727,5.8909,7_abruptExp,1,abruptExp,22.4874603274566
18,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-2.2363,12.818,-2.2363,12.818,7_abruptExp,1,abruptExp,5.43392572649391
18,4,-60,45,0,-10.691,21.599,21.599,1.5502e+12,4.6363,7.7999,4.6363,7.7999,7_abruptExp,1,abruptExp,30.9241742891875
18,5,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-7.5818,6.9818,-7.5818,6.9818,7_abruptExp,1,abruptExp,-21.7802054912145
18,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-3,18.327,-3,18.327,7_abruptExp,1,abruptExp,5.90250338060245
18,7,-60,45,0,-10.691,21.599,21.599,1.5502e+12,3.9272,5.0727,3.9272,5.0727,7_abruptExp,1,abruptExp,31.0107174706973
18,8,-60,135,0,-10.691,-21.599,21.599,1.5502e+12,-8.2908,5.7818,-8.2908,5.7818,7_abruptExp,1,abruptExp,-18.28377737377
18,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-2.1273,12.218,-2.1273,12.218,7_abruptExp,1,abruptExp,5.30519816461344
7,1,0,45,0,-10.691,21.599,21.599,1.5502e+12,5.0727,3.8727,5.0727,3.8727,7_abruptExp,0,abruptExp,25.7961999480849
7,2,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-11.073,10.309,-11.073,10.309,7_abruptExp,0,abruptExp,-17.1979589920361
7,3,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-0.98181,9.4363,-0.98181,9.4363,7_abruptExp,0,abruptExp,2.79267535191323
7,4,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-0.70909,8.6181,-0.70909,8.6181,7_abruptExp,0,abruptExp,2.10313353125864
7,5,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-2.4545,3.4363,-2.4545,3.4363,7_abruptExp,0,abruptExp,-35.1437267805234
7,6,0,45,0,-10.691,21.599,21.599,1.5502e+12,8.5636,9.0545,8.5636,9.0545,7_abruptExp,0,abruptExp,21.5536793947204
7,7,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,1.3636,9.0545,1.3636,9.0545,7_abruptExp,0,abruptExp,-3.95050405673557
7,8,0,45,0,-10.691,21.599,21.599,1.5502e+12,10.2,7.6363,10.2,7.6363,7_abruptExp,0,abruptExp,15.902015281812
7,9,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-14.782,13.854,-14.782,13.854,7_abruptExp,0,abruptExp,-13.9419343111227
11,1,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-0.70909,19.963,-0.70909,19.963,7_abruptExp,0,abruptExp,1.32513277461047
11,2,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-6.2181,4.8545,-6.2181,4.8545,7_abruptExp,0,abruptExp,-23.1989082456152
11,3,0,45,0,-10.691,21.599,21.599,1.5502e+12,6.109,5.6727,6.109,5.6727,7_abruptExp,0,abruptExp,24.5280728605117
11,4,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-0.43636,9.8181,-0.43636,9.8181,7_abruptExp,0,abruptExp,1.218864540788
11,5,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-10.527,6.709,-10.527,6.709,7_abruptExp,0,abruptExp,-13.8260618006287
11,6,0,45,0,-10.691,21.599,21.599,1.5502e+12,6.0545,5.9454,6.0545,5.9454,7_abruptExp,0,abruptExp,25.0019901565508
11,7,0,135,0,-10.691,-21.599,21.599,1.5502e+12,-12.545,10.636,-12.545,10.636,7_abruptExp,0,abruptExp,-14.5350421166349
11,8,0,90,0,-10.691,1.8704e-15,30.545,1.5502e+12,-1.5273,15.218,-1.5273,15.218,7_abruptExp,0,abruptExp,3.37360350992051
11,9,0,45,0,-10.691,21.599,21.599,1.5502e+12,4.3091,3.6545,4.3091,3.6545,7_abruptExp,0,abruptExp,28.2807879061076
22,1,-60,45,0,-10.691,21.599,21.599,1.5509e+12,11.182,16.745,11.182,16.745,8_abruptExp,0,abruptExp,22.8258270125473
22,2,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-10.636,-0.6,-10.636,-0.6,8_abruptExp,0,abruptExp,1.50619995049027
22,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-3.2727,8.509,-3.2727,8.509,8_abruptExp,0,abruptExp,9.67327634422142
22,4,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-11.182,1.7454,-11.182,1.7454,8_abruptExp,0,abruptExp,-3.04018737354289
22,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-6,23.127,-6,23.127,8_abruptExp,0,abruptExp,10.0607427803469
22,6,-60,45,0,-10.691,21.599,21.599,1.5509e+12,4.2,4.8,4.2,4.8,8_abruptExp,0,abruptExp,29.8303547982005
22,7,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-8.4545,2.7818,-8.4545,2.7818,8_abruptExp,0,abruptExp,-12.890758570968
22,8,-60,45,0,-10.691,21.599,21.599,1.5509e+12,18.982,25.527,18.982,25.527,8_abruptExp,0,abruptExp,17.340784983718
22,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-3.7091,13.091,-3.7091,13.091,8_abruptExp,0,abruptExp,8.86457807471075
18,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-2.6727,10.909,-2.6727,10.909,8_abruptExp,0,abruptExp,7.05370387816384
18,2,-60,45,0,-10.691,21.599,21.599,1.5509e+12,8.9454,10.145,8.9454,10.145,8_abruptExp,0,abruptExp,21.7649792279858
18,3,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-16.2,9.5999,-16.2,9.5999,8_abruptExp,0,abruptExp,-6.39657269501379
18,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-1.3091,12.436,-1.3091,12.436,8_abruptExp,0,abruptExp,3.23976086944464
18,5,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-9.109,7.309,-9.109,7.309,8_abruptExp,0,abruptExp,-18.1580554602821
18,6,-60,45,0,-10.691,21.599,21.599,1.5509e+12,15.273,18.982,15.273,18.982,8_abruptExp,0,abruptExp,17.7646512640337
18,7,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-5.7272,4.6909,-5.7272,4.6909,8_abruptExp,0,abruptExp,-24.5780045516478
18,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-0.6,8.509,-0.6,8.509,8_abruptExp,0,abruptExp,1.78991060824606
18,9,-60,45,0,-10.691,21.599,21.599,1.5509e+12,4.4727,3.6,4.4727,3.6,8_abruptExp,0,abruptExp,27.6212784658508
24,1,-60,45,0,-10.691,21.599,21.599,1.5509e+12,14.836,9.9272,14.836,9.9272,8_abruptExp,1,abruptExp,9.26277788173453
24,2,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-18.545,7.9636,-18.545,7.9636,8_abruptExp,1,abruptExp,-0.168808246988192
24,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-5.7272,28.254,-5.7272,28.254,8_abruptExp,1,abruptExp,8.36587765312493
24,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-4.3091,17.182,-4.3091,17.182,8_abruptExp,1,abruptExp,8.78821891327631
24,5,-60,45,0,-10.691,21.599,21.599,1.5509e+12,18.054,19.036,18.054,19.036,8_abruptExp,1,abruptExp,13.7285737087014
24,6,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-9.9817,3.0545,-9.9817,3.0545,8_abruptExp,1,abruptExp,-9.01361697489301
24,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-2.0182,25.2,-2.0182,25.2,8_abruptExp,1,abruptExp,3.21843068189999
24,8,-60,45,0,-10.691,21.599,21.599,1.5509e+12,13.691,15.982,13.691,15.982,8_abruptExp,1,abruptExp,17.828996988396
24,9,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-4.2,3.9272,-4.2,3.9272,8_abruptExp,1,abruptExp,-28.9699495085471
16,1,-60,45,0,-10.691,21.599,21.599,1.5509e+12,17.782,30.709,17.782,30.709,8_abruptExp,1,abruptExp,21.7556591636027
16,2,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,0.10909,25.036,0.10909,25.036,8_abruptExp,1,abruptExp,-0.174948278951433
16,3,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-11.454,1.9636,-11.454,1.9636,8_abruptExp,1,abruptExp,-2.85095490346771
16,4,-60,45,0,-10.691,21.599,21.599,1.5509e+12,14.345,14.509,14.345,14.509,8_abruptExp,1,abruptExp,15.3494760269117
16,5,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-10.854,4.5818,-10.854,4.5818,8_abruptExp,1,abruptExp,-9.59953640021496
16,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-2.1273,12,-2.1273,12,8_abruptExp,1,abruptExp,5.35587197494256
16,7,-60,135,0,-10.691,-21.599,21.599,1.5509e+12,-8.509,1.4182,-8.509,1.4182,8_abruptExp,1,abruptExp,-9.90471398754552
16,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-2.3454,37.745,-2.3454,37.745,8_abruptExp,1,abruptExp,2.772248704378
16,9,-60,45,0,-10.691,21.599,21.599,1.5509e+12,19.854,13.8,19.854,13.8,8_abruptExp,1,abruptExp,5.96952313024808
7,1,0,45,0,-10.691,21.599,21.599,1.5509e+12,3.6,4.6909,3.6,4.6909,8_abruptExp,0,abruptExp,31.8275142001062
7,2,0,135,0,-10.691,-21.599,21.599,1.5509e+12,-9.4908,6.3272,-9.4908,6.3272,8_abruptExp,0,abruptExp,-15.8522343429434
7,3,0,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-2.5636,10.691,-2.5636,10.691,8_abruptExp,0,abruptExp,6.83685618242376
7,4,0,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-1.8,15.054,-1.8,15.054,8_abruptExp,0,abruptExp,3.99941139590365
7,5,0,45,0,-10.691,21.599,21.599,1.5509e+12,7.5818,7.7999,7.5818,7.7999,8_abruptExp,0,abruptExp,22.7049622824113
7,6,0,135,0,-10.691,-21.599,21.599,1.5509e+12,-19.8,13.527,-19.8,13.527,8_abruptExp,0,abruptExp,-5.73147023517066
7,7,0,135,0,-10.691,-21.599,21.599,1.5509e+12,-10.8,8.3454,-10.8,8.3454,8_abruptExp,0,abruptExp,-15.4322772596989
7,8,0,45,0,-10.691,21.599,21.599,1.5509e+12,21.709,17.727,21.709,17.727,8_abruptExp,0,abruptExp,7.62316686806959
7,9,0,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-2.0182,7.0363,-2.0182,7.0363,8_abruptExp,0,abruptExp,6.4949883737893
11,1,0,45,0,-10.691,21.599,21.599,1.5509e+12,17.945,16.091,17.945,16.091,8_abruptExp,0,abruptExp,11.1763496931746
11,2,0,90,0,-10.691,1.8704e-15,30.545,1.5509e+12,-0.054545,11.673,-0.054545,11.673,8_abruptExp,0,abruptExp,0.139742089821439
11,3,0,135,0,-10.691,-21.599,21.599,1.5509e+12,-11.891,4.6909,-11.891,4.6909,8_abruptExp,0,abruptExp,-7.29413181916865
